,video_id,channelTitle,title,description,tags,publishedAt,viewCount,likeCount,favouriteCount,commentCount,duration,definition,caption,publishDayName,durationSecs,tagsCount,likeRatio,commentRatio,titleLength
52,GrRzm51lkjI,Ayusy,Lost without you | Chill Jam #27 [w/ Novation Launchkey Mini MKIII],"▪️Instagram: https://www.instagram.com/ayusy.s/
▪️Soundcloud: https://soundcloud.com/ayus-yagol
▪️Bandcamp: https://ayusy.bandcamp.com/releases
▪️https://linktr.ee/ayusy

Check out my Chill Jam Series:
https://www.youtube.com/watch?v=p5vZt93OiIA&list=PLIYxZmOmRigX628Yj_9siNgLLAz37nqem

Checkout my #QuarantineSessions Compilation Videos:
https://www.youtube.com/watch?v=Lu-3bzgjmhk&list=PLIYxZmOmRigVpfFeVwSENEga6Pshqbvj4
#novation #lofi #chillbeat","['ayusy', 'chillhop', 'chillbeats', 'chillmusic', 'lofi', 'lofimusic', 'lofibeat', 'relax', 'electronicmusic', 'guitarist', 'aayush', 'novation', 'launchkeymini', 'launchpad', 'launchpadx', 'performance', 'musicproducer', 'producer', 'homestudio', 'fingerdrumming', 'fingerdrummer', 'neonlights', 'dark', 'ableton', 'abletonlive', 'Ayusy', 'Aayush', 'Yagol', 'aayush yagol', 'ayus', 'chilljam', 'chill', 'jam', 'live', 'looping', 'livelooping', 'maudio', 'jblaudio', 'ernieball', 'musicman', 'sterlingbymusicman', 'jp70d', 'melodic deep', 'housemusic', 'studybeat', 'studymusic', 'study', 'music', 'musician', 'nepalimusician', 'artist', 'nepal', 'launch']",2020-12-16 16:42:16+00:00,289.0,10.0,,4.0,PT3M2S,hd,false,Wednesday,182,53,34.602076124567475,13.84083044982699,67
53,NEJ6rHMntzo,Ayusy,Making a Chillhop Beat with the Novation Launchkey Mini MKIII and Ernieball JP70D | Chill Jam #26,"▪️Instagram: https://www.instagram.com/ayusy.s/
▪️Soundcloud: https://soundcloud.com/ayus-yagol
▪️Bandcamp: https://ayusy.bandcamp.com/releases
▪️https://linktr.ee/ayusy

Check out my Chill Jam Series:
https://www.youtube.com/watch?v=p5vZt93OiIA&list=PLIYxZmOmRigX628Yj_9siNgLLAz37nqem

Checkout my #QuarantineSessions Compilation Videos:
https://www.youtube.com/watch?v=Lu-3bzgjmhk&list=PLIYxZmOmRigVpfFeVwSENEga6Pshqbvj4","['ayusy', 'chillhop', 'chillbeats', 'chillmusic', 'lofi', 'lofimusic', 'lofibeat', 'relax', 'electronicmusic', 'guitarist', 'aayush', 'novation', 'launchkeymini', 'launchpad', 'launchpadx', 'performance', 'musicproducer', 'producer', 'homestudio', 'fingerdrumming', 'fingerdrummer', 'neonlights', 'dark', 'ableton', 'abletonlive', 'Ayusy', 'Aayush', 'Yagol', 'aayush yagol', 'ayus', 'chilljam', 'chill', 'jam', 'live', 'looping', 'livelooping', 'maudio', 'jblaudio', 'ernieball', 'musicman', 'sterlingbymusicman', 'jp70d', 'melodic deep', 'housemusic', 'studybeat', 'studymusic', 'study', 'music', 'musician', 'nepalimusician', 'artist', 'nepal', 'launch']",2020-12-09 16:48:09+00:00,161.0,14.0,,6.0,PT2M31S,hd,false,Wednesday,151,53,86.95652173913044,37.267080745341616,97
54,5Z-Jwm9hb4Y,Ayusy,Chill Jam #25 [w/ Novation Launchpad X],"▪️Instagram: https://www.instagram.com/ayusy.s/
▪️Soundcloud: https://soundcloud.com/ayus-yagol
▪️Bandcamp: https://ayusy.bandcamp.com/releases
▪️https://linktr.ee/ayusy

Check out my Chill Jam Series:
https://www.youtube.com/watch?v=p5vZt93OiIA&list=PLIYxZmOmRigX628Yj_9siNgLLAz37nqem

Checkout my #QuarantineSessions Compilation Videos:
https://www.youtube.com/watch?v=Lu-3bzgjmhk&list=PLIYxZmOmRigVpfFeVwSENEga6Pshqbvj4

#chilljam #lofibeat #lofi","['ayusy', 'chillhop', 'chillbeats', 'chillmusic', 'lofi', 'lofimusic', 'lofibeat', 'relax', 'electronicmusic', 'guitarist', 'aayush', 'novation', 'launchkeymini', 'launchpad', 'launchpadx', 'performance', 'musicproducer', 'producer', 'homestudio', 'fingerdrumming', 'fingerdrummer', 'neonlights', 'dark', 'ableton', 'abletonlive', 'Ayusy', 'Aayush', 'Yagol', 'aayush yagol', 'ayus', 'chilljam', 'chill', 'jam', 'live', 'looping', 'livelooping', 'maudio', 'jblaudio', 'ernieball', 'musicman', 'sterlingbymusicman', 'jp70d', 'melodic deep', 'housemusic', 'studybeat', 'studymusic', 'study', 'music', 'musician', 'nepalimusician', 'artist', 'nepal', 'launch']",2020-12-01 14:45:10+00:00,221.0,10.0,,4.0,PT2M37S,hd,false,Tuesday,157,53,45.24886877828054,18.09954751131222,39
55,Sx5hS5LKeqI,Ayusy,Chill Jam #24 [w/ Novation Launchpad X],"▪️Instagram: https://www.instagram.com/ayusy.s/
▪️Soundcloud: https://soundcloud.com/ayus-yagol
▪️Bandcamp: https://ayusy.bandcamp.com/releases
▪️https://linktr.ee/ayusy

Check out my Chill Jam Series:
https://www.youtube.com/watch?v=p5vZt93OiIA&list=PLIYxZmOmRigX628Yj_9siNgLLAz37nqem

Checkout my #QuarantineSessions Compilation Videos:
https://www.youtube.com/watch?v=Lu-3bzgjmhk&list=PLIYxZmOmRigVpfFeVwSENEga6Pshqbvj4

#lofibeat #chillout #novation","['ayusy', 'chillhop', 'chillbeats', 'chillmusic', 'lofi', 'lofimusic', 'lofibeat', 'relax', 'electronicmusic', 'guitarist', 'aayush', 'novation', 'launchkeymini', 'launchpad', 'launchpadx', 'performance', 'musicproducer', 'producer', 'homestudio', 'fingerdrumming', 'fingerdrummer', 'neonlights', 'dark', 'ableton', 'abletonlive', 'Ayusy', 'Aayush', 'Yagol', 'aayush yagol', 'ayus', 'chilljam', 'chill', 'jam', 'live', 'looping', 'livelooping', 'maudio', 'jblaudio', 'ernieball', 'musicman', 'sterlingbymusicman', 'jp70d', 'melodic deep', 'housemusic', 'studybeat', 'studymusic', 'study', 'music', 'musician', 'nepalimusician', 'artist', 'nepal', 'launch']",2020-11-25 14:45:12+00:00,334.0,18.0,,10.0,PT2M45S,hd,false,Wednesday,165,53,53.89221556886228,29.940119760479043,39
56,yZ09g9CPiPc,Ayusy,Chill Jam #23 [w/ Novation Launchkey Mini MKIII & Ernieball Sterling by Musicman JP70D],"▪️Instagram: https://www.instagram.com/ayusy.s/
▪️Soundcloud: https://soundcloud.com/ayus-yagol
▪️Bandcamp: https://ayusy.bandcamp.com/releases
▪️https://linktr.ee/ayusy

Check out my Chill Jam Series:
https://www.youtube.com/watch?v=p5vZt93OiIA&list=PLIYxZmOmRigX628Yj_9siNgLLAz37nqem

Checkout my #QuarantineSessions Compilation Videos:
https://www.youtube.com/watch?v=Lu-3bzgjmhk&list=PLIYxZmOmRigVpfFeVwSENEga6Pshqbvj4

#novation #chilljam #launchkey","['ayusy', 'chillhop', 'chillbeats', 'chillmusic', 'lofi', 'lofimusic', 'lofibeat', 'relax', 'electronicmusic', 'guitarist', 'aayush', 'novation', 'launchkeymini', 'launchpad', 'launchpadx', 'performance', 'musicproducer', 'producer', 'homestudio', 'fingerdrumming', 'fingerdrummer', 'neonlights', 'dark', 'ableton', 'abletonlive', 'Ayusy', 'Aayush', 'Yagol', 'aayush yagol', 'ayus', 'chilljam', 'chill', 'jam', 'live', 'looping', 'livelooping', 'maudio', 'jblaudio', 'ernieball', 'musicman', 'sterlingbymusicman', 'jp70d', 'melodic deep', 'housemusic', 'studybeat', 'studymusic', 'study', 'music', 'musician', 'nepalimusician', 'artist', 'nepal', 'launch']",2020-11-16 14:45:09+00:00,223.0,17.0,,4.0,PT2M48S,hd,false,Monday,168,53,76.23318385650224,17.937219730941703,87
57,TnEqSIuN4g4,Ayusy,HORIZONS | AYUSY (Melodic Deep House),"It's my first time exploring this genre (Melodic deep house) of music. This track is highly inspired by Ben Böhmer.

▪️Instagram: https://www.instagram.com/ayusy.s/
▪️Soundcloud: https://soundcloud.com/ayus-yagol
▪️Bandcamp: https://ayusy.bandcamp.com/releases
▪️https://linktr.ee/ayusy

Check out my Chill Jam Series:
https://www.youtube.com/watch?v=p5vZt93OiIA&list=PLIYxZmOmRigX628Yj_9siNgLLAz37nqem

Checkout my #QuarantineSessions Compilation Videos:
https://www.youtube.com/watch?v=Lu-3bzgjmhk&list=PLIYxZmOmRigVpfFeVwSENEga6Pshqbvj4
#melodicdeep #anjunadeep #deephouse","['ayusy', 'chillhop', 'chillbeats', 'chillmusic', 'lofi', 'lofimusic', 'lofibeat', 'relax', 'electronicmusic', 'guitarist', 'aayush', 'novation', 'launchkeymini', 'launchpad', 'launchpadx', 'performance', 'musicproducer', 'producer', 'homestudio', 'fingerdrumming', 'fingerdrummer', 'neonlights', 'dark', 'ableton', 'abletonlive', 'Ayusy', 'Aayush', 'Yagol', 'aayush yagol', 'ayus', 'chilljam', 'chill', 'jam', 'live', 'looping', 'livelooping', 'maudio', 'jblaudio', 'ernieball', 'musicman', 'sterlingbymusicman', 'jp70d', 'melodic deep', 'housemusic', 'studybeat', 'studymusic', 'study', 'music', 'musician', 'nepalimusician', 'artist', 'nepal', 'launch']",2020-11-10 14:50:08+00:00,1212.0,25.0,,12.0,PT3M29S,hd,false,Tuesday,209,53,20.627062706270628,9.900990099009901,37
58,gr9dASQsigg,Ayusy,Chill Jam #22 [w/ Novation Launchkey Mini MKIII],"Instagram: https://www.instagram.com/ayusy.s/
Soundcloud: https://soundcloud.com/ayus-yagol
Bandcamp: https://ayusy.bandcamp.com/releases
https://linktr.ee/ayusy

Check out my Chill Jam Series:
https://www.youtube.com/watch?v=p5vZt93OiIA&list=PLIYxZmOmRigX628Yj_9siNgLLAz37nqem

Checkout my #QuarantineSessions Compilation Videos:
https://www.youtube.com/watch?v=Lu-3bzgjmhk&list=PLIYxZmOmRigVpfFeVwSENEga6Pshqbvj4

#novation #chilljam #launchkey","['ayusy', 'chillhop', 'chillbeats', 'chillmusic', 'lofi', 'lofimusic', 'lofibeat', 'relax', 'electronicmusic', 'guitarist', 'aayush', 'novation', 'launchkeymini', 'launchpad', 'launchpadx', 'performance', 'musicproducer', 'producer', 'homestudio', 'fingerdrumming', 'fingerdrummer', 'neonlights', 'dark', 'ableton', 'abletonlive', 'Ayusy', 'Aayush', 'Yagol', 'aayush yagol', 'ayus', 'chilljam', 'chill', 'jam', 'live', 'looping', 'livelooping', 'maudio', 'jblaudio', 'ernieball', 'musicman', 'sterlingbymusicman', 'jp70d']",2020-10-31 14:15:52+00:00,914.0,37.0,,4.0,PT2M32S,hd,false,Saturday,152,42,40.48140043763676,4.3763676148796495,48
59,TyahKrs6Ap4,Ayusy,Making a Chill Trap beat with Novation Launchkey Mini MKII and Ableton Chill Jam #21,"Instagram: https://www.instagram.com/ayusy.s/
Soundcloud: https://soundcloud.com/ayus-yagol
Bandcamp: https://ayusy.bandcamp.com/releases
https://linktr.ee/ayusy

Check out my Chill Jam Series:
https://www.youtube.com/watch?v=p5vZt93OiIA&list=PLIYxZmOmRigX628Yj_9siNgLLAz37nqem

Checkout my #QuarantineSessions Compilation Videos:
https://www.youtube.com/watch?v=Lu-3bzgjmhk&list=PLIYxZmOmRigVpfFeVwSENEga6Pshqbvj4
#novation #chilljam #launchkey","['ayusy', 'chillhop', 'chillbeats', 'chillmusic', 'lofi', 'lofimusic', 'lofibeat', 'relax', 'electronicmusic', 'guitarist', 'aayush', 'novation', 'launchkeymini', 'launchpad', 'launchpadx', 'performance', 'musicproducer', 'producer', 'homestudio', 'fingerdrumming', 'fingerdrummer', 'neonlights', 'dark', 'ableton', 'abletonlive', 'Ayusy', 'Aayush', 'Yagol', 'aayush yagol', 'ayus', 'chilljam', 'chill', 'jam', 'live', 'looping', 'livelooping', 'maudio', 'jblaudio', 'ernieball', 'musicman', 'sterlingbymusicman', 'jp70d']",2020-10-24 14:45:02+00:00,287.0,19.0,,6.0,PT2M27S,hd,false,Saturday,147,42,66.20209059233449,20.905923344947738,84
60,pxqrD3hRW94,Ayusy,Chill Jam #20 [w/ Novation Launchkey Mini MKIII],"Instagram: https://www.instagram.com/ayusy.s/
Soundcloud: https://soundcloud.com/ayus-yagol
Bandcamp: https://ayusy.bandcamp.com/releases
https://linktr.ee/ayusy

Check out my Chill Jam Series:
https://www.youtube.com/watch?v=p5vZt93OiIA&list=PLIYxZmOmRigX628Yj_9siNgLLAz37nqem

Checkout my #QuarantineSessions Compilation Videos:
https://www.youtube.com/watch?v=Lu-3bzgjmhk&list=PLIYxZmOmRigVpfFeVwSENEga6Pshqbvj4

#novation #launchkeymini #chilljam","['ayusy', 'chillhop', 'chillbeats', 'chillmusic', 'lofi', 'lofimusic', 'lofibeat', 'relax', 'electronicmusic', 'guitarist', 'aayush', 'novation', 'launchkeymini', 'launchpad', 'launchpadx', 'performance', 'musicproducer', 'producer', 'homestudio', 'fingerdrumming', 'fingerdrummer', 'neonlights', 'dark', 'ableton', 'abletonlive', 'Ayusy', 'Aayush', 'Yagol', 'aayush yagol', 'ayus', 'chilljam', 'chill', 'jam', 'live', 'looping', 'livelooping', 'maudio', 'jblaudio', 'ernieball', 'musicman', 'sterlingbymusicman', 'jp70d']",2020-10-17 14:45:13+00:00,354.0,20.0,,2.0,PT2M24S,hd,false,Saturday,144,42,56.497175141242934,5.649717514124294,48
61,GY4g7HGK9Qs,Ayusy,Journey | Ayusy | Lofi & Chill,"Instagram: https://www.instagram.com/ayusy.s/
Soundcloud: https://soundcloud.com/ayus-yagol
Bandcamp: https://ayusy.bandcamp.com/releases
https://linktr.ee/ayusy

Check out my Chill Jam Series:
https://www.youtube.com/watch?v=p5vZt93OiIA&list=PLIYxZmOmRigX628Yj_9siNgLLAz37nqem

Checkout my #QuarantineSessions Compilation Videos:
https://www.youtube.com/watch?v=Lu-3bzgjmhk&list=PLIYxZmOmRigVpfFeVwSENEga6Pshqbvj4

#lofi&chill #lofibeats #lofi","['ayusy', 'chillhop', 'chillbeats', 'chillmusic', 'lofi', 'lofimusic', 'lofibeat', 'relax', 'electronicmusic', 'guitarist', 'aayush', 'novation', 'launchkeymini', 'launchpad', 'launchpadx', 'performance', 'musicproducer', 'producer', 'homestudio', 'fingerdrumming', 'fingerdrummer', 'neonlights', 'dark', 'ableton', 'abletonlive', 'Ayusy', 'Aayush', 'Yagol', 'aayush yagol', 'ayus', 'chilljam', 'chill', 'jam', 'live', 'looping', 'livelooping', 'maudio', 'jblaudio', 'ernieball', 'musicman', 'sterlingbymusicman', 'jp70d']",2020-10-13 16:15:00+00:00,482.0,22.0,,4.0,PT3M23S,hd,false,Tuesday,203,42,45.64315352697095,8.298755186721992,30
62,QPrRf9qrkKg,Ayusy,Chill Jam #19 [w/ Novation Launchpad X],"Instagram: https://www.instagram.com/ayusy.s/
Soundcloud: https://soundcloud.com/ayus-yagol
Bandcamp: https://ayusy.bandcamp.com/releases
https://linktr.ee/ayusy

Check out my Chill Jam Series:
https://www.youtube.com/watch?v=p5vZt93OiIA&list=PLIYxZmOmRigX628Yj_9siNgLLAz37nqem

Checkout my #QuarantineSessions Compilation Videos:
https://www.youtube.com/watch?v=Lu-3bzgjmhk&list=PLIYxZmOmRigVpfFeVwSENEga6Pshqbvj4

#novation #launchpadx #chilljam","['ayusy', 'chillhop', 'chillbeats', 'chillmusic', 'lofi', 'lofimusic', 'lofibeat', 'relax', 'electronicmusic', 'guitarist', 'aayush', 'novation', 'launchkeymini', 'launchpad', 'launchpadx', 'performance', 'musicproducer', 'producer', 'homestudio', 'fingerdrumming', 'fingerdrummer', 'neonlights', 'dark', 'ableton', 'abletonlive', 'Ayusy', 'Aayush', 'Yagol', 'aayush yagol', 'ayus', 'chilljam', 'chill', 'jam', 'live', 'looping', 'livelooping', 'maudio', 'jblaudio', 'ernieball', 'musicman', 'sterlingbymusicman', 'jp70d']",2020-10-11 14:45:12+00:00,183.0,11.0,,0.0,PT2M30S,hd,false,Sunday,150,42,60.10928961748633,0.0,39
63,PCmAngFks6Y,Ayusy,Chill Jam #18 [w/ Novation Launchkey Mini MKIII & Ernieball Sterling by Musicman JP70D],"Instagram: https://www.instagram.com/ayusy.s/
Soundcloud: https://soundcloud.com/ayus-yagol
Bandcamp: https://ayusy.bandcamp.com/releases
https://linktr.ee/ayusy

Check out my Chill Jam Series:
https://www.youtube.com/watch?v=p5vZt93OiIA&list=PLIYxZmOmRigX628Yj_9siNgLLAz37nqem

Checkout my #QuarantineSessions Compilation Videos:
https://www.youtube.com/watch?v=Lu-3bzgjmhk&list=PLIYxZmOmRigVpfFeVwSENEga6Pshqbvj4

#novation #launchkey #ernieball","['ayusy', 'chillhop', 'chillbeats', 'chillmusic', 'lofi', 'lofimusic', 'lofibeat', 'relax', 'electronicmusic', 'guitarist', 'aayush', 'novation', 'launchkeymini', 'launchpad', 'launchpadx', 'performance', 'musicproducer', 'producer', 'homestudio', 'fingerdrumming', 'fingerdrummer', 'neonlights', 'dark', 'ableton', 'abletonlive', 'Ayusy', 'Aayush', 'Yagol', 'aayush yagol', 'ayus', 'chilljam', 'chill', 'jam', 'live', 'looping', 'livelooping', 'maudio', 'jblaudio', 'ernieball', 'musicman', 'sterlingbymusicman', 'jp70d']",2020-10-07 15:47:19+00:00,102.0,6.0,,4.0,PT2M44S,hd,false,Wednesday,164,42,58.8235294117647,39.21568627450981,87
64,PUMfaitxzCM,Ayusy,Fleeting | Ayusy | Lofi & Chill,"Instagram: https://www.instagram.com/ayusy.s/
Soundcloud: https://soundcloud.com/ayus-yagol
Bandcamp: https://ayusy.bandcamp.com/releases
https://linktr.ee/ayusy

Check out my Chill Jam Series:
https://www.youtube.com/watch?v=p5vZt93OiIA&list=PLIYxZmOmRigX628Yj_9siNgLLAz37nqem

Checkout my #QuarantineSessions Compilation Videos:
https://www.youtube.com/watch?v=Lu-3bzgjmhk&list=PLIYxZmOmRigVpfFeVwSENEga6Pshqbvj4

#Lofi&Chill #lofi #ayusy","['ayusy', 'chillhop', 'chillbeats', 'chillmusic', 'lofi', 'lofimusic', 'lofibeat', 'relax', 'electronicmusic', 'guitarist', 'aayush', 'novation', 'launchkeymini', 'launchpad', 'launchpadx', 'performance', 'musicproducer', 'producer', 'homestudio', 'fingerdrumming', 'fingerdrummer', 'neonlights', 'dark', 'ableton', 'abletonlive', 'Ayusy', 'Aayush', 'Yagol', 'aayush yagol', 'ayus', 'chilljam', 'chill', 'jam', 'live', 'looping', 'livelooping', 'maudio', 'jblaudio', 'ernieball', 'musicman', 'sterlingbymusicman', 'jp70d']",2020-09-25 14:13:09+00:00,118.0,10.0,,2.0,PT3M19S,hd,false,Friday,199,42,84.7457627118644,16.949152542372882,31
65,-7QwwMuzF4k,Ayusy,Chill Jam #17 [w/ Novation Launchpad X],"Instagram: https://www.instagram.com/ayusy.s/
Soundcloud: https://soundcloud.com/ayus-yagol
Bandcamp: https://ayusy.bandcamp.com/releases
https://linktr.ee/ayusy

Check out my Chill Jam Series:
https://www.youtube.com/watch?v=p5vZt93OiIA&list=PLIYxZmOmRigX628Yj_9siNgLLAz37nqem

Checkout my #QuarantineSessions Compilation Videos:
https://www.youtube.com/watch?v=Lu-3bzgjmhk&list=PLIYxZmOmRigVpfFeVwSENEga6Pshqbvj4
#novation #launchpad #chilljam","['ayusy', 'chillhop', 'chillbeats', 'chillmusic', 'lofi', 'lofimusic', 'lofibeat', 'relax', 'electronicmusic', 'guitarist', 'aayush', 'novation', 'launchkeymini', 'launchpad', 'launchpadx', 'performance', 'musicproducer', 'producer', 'homestudio', 'fingerdrumming', 'fingerdrummer', 'neonlights', 'dark', 'ableton', 'abletonlive', 'Ayusy', 'Aayush', 'Yagol', 'aayush yagol', 'ayus', 'chilljam', 'chill', 'jam', 'live', 'looping', 'livelooping', 'maudio', 'jblaudio', 'ernieball', 'musicman', 'sterlingbymusicman', 'jp70d']",2020-09-20 14:45:11+00:00,201.0,10.0,,6.0,PT2M31S,hd,false,Sunday,151,42,49.75124378109453,29.850746268656717,39
66,oo2hNljNA9E,Ayusy,Chill Jam #16 [w/ Novation Launchkey Mini MKIII],"Instagram: https://www.instagram.com/ayusy.s/
Soundcloud: https://soundcloud.com/ayus-yagol
Bandcamp: https://ayusy.bandcamp.com/releases
https://linktr.ee/ayusy

Check out my Chill Jam Series:
https://www.youtube.com/watch?v=p5vZt93OiIA&list=PLIYxZmOmRigX628Yj_9siNgLLAz37nqem

Checkout my #QuarantineSessions Compilation Videos:
https://www.youtube.com/watch?v=Lu-3bzgjmhk&list=PLIYxZmOmRigVpfFeVwSENEga6Pshqbvj4

#novation #launchkeymini #mk3","['ayusy', 'chillhop', 'chillbeats', 'chillmusic', 'lofi', 'lofimusic', 'lofibeat', 'relax', 'electronicmusic', 'guitarist', 'aayush', 'novation', 'launchkeymini', 'launchpad', 'launchpadx', 'performance', 'musicproducer', 'producer', 'homestudio', 'fingerdrumming', 'fingerdrummer', 'neonlights', 'dark', 'ableton', 'abletonlive', 'Ayusy', 'Aayush', 'Yagol', 'aayush yagol', 'ayus', 'chilljam', 'chill', 'jam', 'live', 'looping', 'livelooping', 'maudio', 'jblaudio', 'ernieball', 'musicman', 'sterlingbymusicman', 'jp70d']",2020-09-13 14:45:12+00:00,371.0,14.0,,2.0,PT2M24S,hd,false,Sunday,144,42,37.73584905660377,5.3908355795148255,48
67,Hbd1Zo97AH8,Ayusy,Chill Jam #15   [w/ Novation Launchkey mini MKIII & Launchpad X],"Instagram: https://www.instagram.com/ayusy.s/
Soundcloud: https://soundcloud.com/ayus-yagol
Bandcamp: https://ayusy.bandcamp.com/releases
https://linktr.ee/ayusy

Check out my Chill Jam Series:
https://www.youtube.com/watch?v=p5vZt93OiIA&list=PLIYxZmOmRigX628Yj_9siNgLLAz37nqem

Checkout my #QuarantineSessions Compilation Videos:
https://www.youtube.com/watch?v=Lu-3bzgjmhk&list=PLIYxZmOmRigVpfFeVwSENEga6Pshqbvj4

#novation #launchkeymini #launchpad","['ayusy', 'chillhop', 'chillbeats', 'chillmusic', 'lofi', 'lofimusic', 'lofibeat', 'relax', 'electronicmusic', 'guitarist', 'aayush', 'novation', 'launchkeymini', 'launchpad', 'launchpadx', 'performance', 'musicproducer', 'producer', 'homestudio', 'fingerdrumming', 'fingerdrummer', 'neonlights', 'dark', 'ableton', 'abletonlive', 'Ayusy', 'Aayush', 'Yagol', 'aayush yagol', 'ayus', 'chilljam', 'chill', 'jam', 'live', 'looping', 'livelooping', 'maudio', 'jblaudio', 'ernieball', 'musicman', 'sterlingbymusicman', 'jp70d']",2020-09-06 14:41:50+00:00,446.0,29.0,,8.0,PT2M43S,hd,false,Sunday,163,42,65.02242152466367,17.937219730941703,64
68,mjv3oVII6Rg,Ayusy,Feelings | Ayusy | Lofi & Chill,"Instagram: https://www.instagram.com/ayusy.s/
Soundcloud: https://soundcloud.com/ayus-yagol
Bandcamp: https://ayusy.bandcamp.com/releases
https://linktr.ee/ayusy

Check out my Chill Jam Series:
https://www.youtube.com/watch?v=p5vZt93OiIA&list=PLIYxZmOmRigX628Yj_9siNgLLAz37nqem

Checkout my #QuarantineSessions Compilation Videos:
https://www.youtube.com/watch?v=Lu-3bzgjmhk&list=PLIYxZmOmRigVpfFeVwSENEga6Pshqbvj4

#Lofi&Chill #ayusy #lofibeat","['ayusy', 'chillhop', 'chillbeats', 'chillmusic', 'lofi', 'lofimusic', 'lofibeat', 'relax', 'electronicmusic', 'guitarist', 'aayush', 'novation', 'launchkeymini', 'launchpad', 'launchpadx', 'performance', 'musicproducer', 'producer', 'homestudio', 'fingerdrumming', 'fingerdrummer', 'neonlights', 'dark', 'ableton', 'abletonlive', 'Ayusy', 'Aayush', 'Yagol', 'aayush yagol', 'ayus', 'chilljam', 'chill', 'jam', 'live', 'looping', 'livelooping', 'maudio', 'jblaudio', 'ernieball', 'musicman', 'sterlingbymusicman', 'jp70d']",2020-09-04 14:45:11+00:00,120.0,11.0,,14.0,PT3M23S,hd,false,Friday,203,42,91.66666666666666,116.66666666666667,31
69,YOEvUC2uCXY,Ayusy,Making a Chillhop Beat w/ Novation Launchkey mini MKIII & SterlingbyMusicman JP70D | Chill Jam #14,"Instagram: https://www.instagram.com/ayusy.s/
Soundcloud: https://soundcloud.com/ayus-yagol
Bandcamp: https://ayusy.bandcamp.com/releases
https://linktr.ee/ayusy

Check out my Chill Jam Series:
https://www.youtube.com/watch?v=p5vZt93OiIA&list=PLIYxZmOmRigX628Yj_9siNgLLAz37nqem

Checkout my #QuarantineSessions Compilation Videos:
https://www.youtube.com/watch?v=Lu-3bzgjmhk&list=PLIYxZmOmRigVpfFeVwSENEga6Pshqbvj4
#novation #launchkey #musicman #ernieball #sterlingbymusicman","['ayusy', 'chillhop', 'chillbeats', 'chillmusic', 'lofi', 'lofimusic', 'lofibeat', 'relax', 'electronicmusic', 'guitarist', 'aayush', 'novation', 'launchkeymini', 'launchpad', 'launchpadx', 'performance', 'musicproducer', 'producer', 'homestudio', 'fingerdrumming', 'fingerdrummer', 'neonlights', 'dark', 'ableton', 'abletonlive', 'Ayusy', 'Aayush', 'Yagol', 'aayush yagol', 'ayus', 'chilljam', 'chill', 'jam', 'live', 'looping', 'livelooping', 'maudio', 'jblaudio', 'ernieball', 'musicman', 'sterlingbymusicman', 'jp70d']",2020-08-30 14:45:24+00:00,228.0,22.0,,10.0,PT3M34S,hd,false,Sunday,214,42,96.49122807017544,43.859649122807014,98
70,drcTSTEDyoI,Ayusy,Chill Jam #13 [w/ Novation Launchpad X],"Instagram: https://www.instagram.com/ayusy.s/
Soundcloud: https://soundcloud.com/ayus-yagol
Bandcamp: https://ayusy.bandcamp.com/releases
https://linktr.ee/ayusy

Check out my Chill Jam Series:
https://www.youtube.com/watch?v=p5vZt93OiIA&list=PLIYxZmOmRigX628Yj_9siNgLLAz37nqem

Checkout my #QuarantineSessions Compilation Videos:
https://www.youtube.com/watch?v=Lu-3bzgjmhk&list=PLIYxZmOmRigVpfFeVwSENEga6Pshqbvj4
#novation #launchpad #chilljam","['ayusy', 'chillhop', 'chillbeats', 'chillmusic', 'lofi', 'lofimusic', 'lofibeat', 'relax', 'electronicmusic', 'guitarist', 'aayush', 'novation', 'launchkeymini', 'launchpad', 'launchpadx', 'performance', 'musicproducer', 'producer', 'homestudio', 'fingerdrumming', 'fingerdrummer', 'neonlights', 'dark', 'ableton', 'abletonlive', 'Ayusy', 'Aayush', 'Yagol', 'aayush yagol', 'ayus', 'chilljam', 'chill', 'jam', 'live', 'looping', 'livelooping', 'maudio', 'jblaudio', 'ernieball', 'musicman', 'sterlingbymusicman', 'jp70d']",2020-08-22 14:45:11+00:00,285.0,12.0,,2.0,PT2M46S,hd,false,Saturday,166,42,42.10526315789473,7.017543859649123,39
